,keywords,number_of_times_word_appeared,tf,idf,tf_idf
3744,named player,1,5.611357387352e-05,0.0,0.0
3661,Early signals increased,1,5.611357387352e-05,0.0,0.0
3660,success Kevin Sneader,1,5.611357387352e-05,0.0,0.0
3659,news however leading,1,5.611357387352e-05,0.0,0.0
3559,expertise experience This,1,5.611357387352e-05,0.0,0.0
3560,better placed succeed,1,5.611357387352e-05,0.0,0.0
3561,supportive demanding—all seen,1,5.611357387352e-05,0.0,0.0
3562,recognize willing set,1,5.611357387352e-05,0.0,0.0
3563,visibility agility,1,5.611357387352e-05,0.0,0.0
3565,consider navigate,1,5.611357387352e-05,0.0,0.0
3566,many risk financial,1,5.611357387352e-05,0.0,0.0
3567,And Pelé named,1,5.611357387352e-05,0.0,0.0
3568,supplier mix,1,5.611357387352e-05,0.0,0.0
3569,must answer,1,5.611357387352e-05,0.0,0.0
3570,During early,1,5.611357387352e-05,0.0,0.0
3571,shift call substantial,1,5.611357387352e-05,0.0,0.0
3572,free sales representatives,1,5.611357387352e-05,0.0,0.0
3573,links customers Purposedriven,1,5.611357387352e-05,0.0,0.0
3574,Startup mindset,1,5.611357387352e-05,0.0,0.0
3575,include launching targeted,1,5.611357387352e-05,0.0,0.0
3577,demand patterns create,1,5.611357387352e-05,0.0,0.0
3578,around world consider,1,5.611357387352e-05,0.0,0.0
3579,McKinsey ’ Hong,1,5.611357387352e-05,0.0,0.0
3580,Every business,1,5.611357387352e-05,0.0,0.0
3581,procurement spend analysis,1,5.611357387352e-05,0.0,0.0
3582,variable ones,1,5.611357387352e-05,0.0,0.0
3583,return reimagination reform,1,5.611357387352e-05,0.0,0.0
3584,reflect impact earnings,1,5.611357387352e-05,0.0,0.0
3585,soccer Although,1,5.611357387352e-05,0.0,0.0
3586,great unfreezing,1,5.611357387352e-05,0.0,0.0
3587,thrive amid economic,1,5.611357387352e-05,0.0,0.0
3588,enterprises creating,1,5.611357387352e-05,0.0,0.0
3589,90 percent business,1,5.611357387352e-05,0.0,0.0
3558,challenges In environment,1,5.611357387352e-05,0.0,0.0
3557,development First,1,5.611357387352e-05,0.0,0.0
3556,progress comes,1,5.611357387352e-05,0.0,0.0
3555,redesign operations supply,1,5.611357387352e-05,0.0,0.0
3522,game changed,1,5.611357387352e-05,0.0,0.0
3523,cost transparency compressing,1,5.611357387352e-05,0.0,0.0
3524,lose sight,1,5.611357387352e-05,0.0,0.0
3525,digital access,1,5.611357387352e-05,0.0,0.0
3526,tools Reimagining,1,5.611357387352e-05,0.0,0.0
3527,To deal crisis,1,5.611357387352e-05,0.0,0.0
3529,shifts operations strategies,1,5.611357387352e-05,0.0,0.0
3530,suppliers supplement,1,5.611357387352e-05,0.0,0.0
3531,era leaders must,1,5.611357387352e-05,0.0,0.0
3532,advanced analytics combine,1,5.611357387352e-05,0.0,0.0
3533,mile ” challenge,1,5.611357387352e-05,0.0,0.0
3534,revolutionizing organizations relate,1,5.611357387352e-05,0.0,0.0
3535,previous article,1,5.611357387352e-05,0.0,0.0
3537,We witnessing,1,5.611357387352e-05,0.0,0.0
3590,kind “ How,1,5.611357387352e-05,0.0,0.0
3538,analytical technical support,1,5.611357387352e-05,0.0,0.0
3540,2 From surviving,1,5.611357387352e-05,0.0,0.0
3541,sustain performance,1,5.611357387352e-05,0.0,0.0
3542,year—almost twice rate,1,5.611357387352e-05,0.0,0.0
3543,decision making replaced,1,5.611357387352e-05,0.0,0.0
3544,’ journey failure,1,5.611357387352e-05,0.0,0.0
3545,Ecommerce analytics Customer,1,5.611357387352e-05,0.0,0.0
3546,units rapid reallocation,1,5.611357387352e-05,0.0,0.0
3547,external suppliers,1,5.611357387352e-05,0.0,0.0
3548,winner previous,1,5.611357387352e-05,0.0,0.0
3549,scale speed,1,5.611357387352e-05,0.0,0.0
3551,research testing,1,5.611357387352e-05,0.0,0.0
3552,stronger companies,1,5.611357387352e-05,0.0,0.0
3553,interest taxes,1,5.611357387352e-05,0.0,0.0
3554,flexibility operations possible—they,1,5.611357387352e-05,0.0,0.0
3539,He right Through,1,5.611357387352e-05,0.0,0.0
3520,never ” moves,1,5.611357387352e-05,0.0,0.0
3591,expectations demand patterns,1,5.611357387352e-05,0.0,0.0
3593,reimagination Over past,1,5.611357387352e-05,0.0,0.0
3630,management Taking action,1,5.611357387352e-05,0.0,0.0
3631,potential shocks,1,5.611357387352e-05,0.0,0.0
3632,new value,1,5.611357387352e-05,0.0,0.0
3633,faster ”,1,5.611357387352e-05,0.0,0.0
3634,rebuilding operations,1,5.611357387352e-05,0.0,0.0
3635,Identify prioritize revenue,1,5.611357387352e-05,0.0,0.0
3636,crisis related,1,5.611357387352e-05,0.0,0.0
3637,replaced corporate bureaucracy,1,5.611357387352e-05,0.0,0.0
3638,historic deployment,1,5.611357387352e-05,0.0,0.0
3639,For many retailers,1,5.611357387352e-05,0.0,0.0
3640,pulled together three,1,5.611357387352e-05,0.0,0.0
3641,set new standards,1,5.611357387352e-05,0.0,0.0
3642,revenue rebuilding,1,5.611357387352e-05,0.0,0.0
3643,personal ownership,1,5.611357387352e-05,0.0,0.0
3644,comfortable going restaurants,1,5.611357387352e-05,0.0,0.0
3645,functions example learned,1,5.611357387352e-05,0.0,0.0
3646,” cross functional,1,5.611357387352e-05,0.0,0.0
3647,Kong office Bob,1,5.611357387352e-05,0.0,0.0
3648,days These digital,1,5.611357387352e-05,0.0,0.0
3649,overlap among,1,5.611357387352e-05,0.0,0.0
3650,abates They,1,5.611357387352e-05,0.0,0.0
3651,campaigns They,1,5.611357387352e-05,0.0,0.0
3652,end customers—including limited,1,5.611357387352e-05,0.0,0.0
3653,every sector “,1,5.611357387352e-05,0.0,0.0
3654,businesses established new,1,5.611357387352e-05,0.0,0.0
3655,monthly daily cadence,1,5.611357387352e-05,0.0,0.0
3656,sense identity Leaders,1,5.611357387352e-05,0.0,0.0
3657,Others addition reinventing,1,5.611357387352e-05,0.0,0.0
3658,asking How,1,5.611357387352e-05,0.0,0.0
3629,days Within seven,1,5.611357387352e-05,0.0,0.0
3628,local sales global,1,5.611357387352e-05,0.0,0.0
3627,model built around,1,5.611357387352e-05,0.0,0.0
3625,rapid reallocation resources,1,5.611357387352e-05,0.0,0.0
3594,planning Impact earnings,1,5.611357387352e-05,0.0,0.0
3595,transformation way interact,1,5.611357387352e-05,0.0,0.0
3596,wider acute range,1,5.611357387352e-05,0.0,0.0
3597,changes go accelerated,1,5.611357387352e-05,0.0,0.0
3598,Given crisis,1,5.611357387352e-05,0.0,0.0
3599,Over past,1,5.611357387352e-05,0.0,0.0
3600,quickly rebalance,1,5.611357387352e-05,0.0,0.0
3601,agile ”,1,5.611357387352e-05,0.0,0.0
3602,consumer behavior,1,5.611357387352e-05,0.0,0.0
3603,new leaders,1,5.611357387352e-05,0.0,0.0
3604,must commit,1,5.611357387352e-05,0.0,0.0
3605,There many,1,5.611357387352e-05,0.0,0.0
3606,What ’,1,5.611357387352e-05,0.0,0.0
3607,Structural shifts,1,5.611357387352e-05,0.0,0.0
3592,McKinsey described,1,5.611357387352e-05,0.0,0.0
3608,core businesses,1,5.611357387352e-05,0.0,0.0
3610,digitizing operations,1,5.611357387352e-05,0.0,0.0
3612,regionalization supply chains,1,5.611357387352e-05,0.0,0.0
3613,operations around revamped,1,5.611357387352e-05,0.0,0.0
3614,many examples kind,1,5.611357387352e-05,0.0,0.0
3615,begins move postCOVID19,1,5.611357387352e-05,0.0,0.0
3616,structures Experience,1,5.611357387352e-05,0.0,0.0
3617,recovery illustrative,1,5.611357387352e-05,0.0,0.0
3618,essential example,1,5.611357387352e-05,0.0,0.0
3619,’ way survive,1,5.611357387352e-05,0.0,0.0
3620,use external suppliers,1,5.611357387352e-05,0.0,0.0
3621,campaigns They also,1,5.611357387352e-05,0.0,0.0
3622,creation shared,1,5.611357387352e-05,0.0,0.0
3623,figuring costs,1,5.611357387352e-05,0.0,0.0
3624,panic reactions In,1,5.611357387352e-05,0.0,0.0
3609,strategic advantage,1,5.611357387352e-05,0.0,0.0
2211,likely see,1,5.611357387352e-05,0.0,0.0
2177,partner McKinsey based,1,5.611357387352e-05,0.0,0.0
2208,replaced corporate,1,5.611357387352e-05,0.0,0.0
724,experience “,1,5.611357387352e-05,0.0,0.0
725,later however Brazil,1,5.611357387352e-05,0.0,0.0
726,development First requires,1,5.611357387352e-05,0.0,0.0
727,quickly also,1,5.611357387352e-05,0.0,0.0
728,among stages order,1,5.611357387352e-05,0.0,0.0
729,agenda—and deliver,1,5.611357387352e-05,0.0,0.0
730,address challenges leaders,1,5.611357387352e-05,0.0,0.0
731,companies need quickly,1,5.611357387352e-05,0.0,0.0
732,stew Instead,1,5.611357387352e-05,0.0,0.0
733,go accelerated,1,5.611357387352e-05,0.0,0.0
734,speed The moment,1,5.611357387352e-05,0.0,0.0
735,high flexibility,1,5.611357387352e-05,0.0,0.0
736,reinvent way work,1,5.611357387352e-05,0.0,0.0
737,companies reinvent,1,5.611357387352e-05,0.0,0.0
738,solutions To deal,1,5.611357387352e-05,0.0,0.0
739,operations enterprises creating,1,5.611357387352e-05,0.0,0.0
740,common To build,1,5.611357387352e-05,0.0,0.0
741,competition Organizations also,1,5.611357387352e-05,0.0,0.0
742,invested micro–customer segmentation,1,5.611357387352e-05,0.0,0.0
743,challenge requires integrating,1,5.611357387352e-05,0.0,0.0
744,’ also,1,5.611357387352e-05,0.0,0.0
746,rate chief competitor,1,5.611357387352e-05,0.0,0.0
747,still reeling Kevin,1,5.611357387352e-05,0.0,0.0
748,making creation,1,5.611357387352e-05,0.0,0.0
750,telling employees use,1,5.611357387352e-05,0.0,0.0
751,employees virtual operating,1,5.611357387352e-05,0.0,0.0
752,challenges In,1,5.611357387352e-05,0.0,0.0
753,Industrial Revolution,1,5.611357387352e-05,0.0,0.0
754,incorporating datadriven,1,5.611357387352e-05,0.0,0.0
723,wide variety companies,1,5.611357387352e-05,0.0,0.0
722,banks mining operations,1,5.611357387352e-05,0.0,0.0
721,three steps,1,5.611357387352e-05,0.0,0.0
720,management field,1,5.611357387352e-05,0.0,0.0
690,testing analysis Establish,1,5.611357387352e-05,0.0,0.0
691,Companies recognize,1,5.611357387352e-05,0.0,0.0
692,weeks launch,1,5.611357387352e-05,0.0,0.0
693,Revolution suite digital,1,5.611357387352e-05,0.0,0.0
694,clusters Analyzing demand,1,5.611357387352e-05,0.0,0.0
695,external orientation leadership,1,5.611357387352e-05,0.0,0.0
696,first ”,1,5.611357387352e-05,0.0,0.0
697,delivery cars,1,5.611357387352e-05,0.0,0.0
698,possible match demand,1,5.611357387352e-05,0.0,0.0
699,world consider,1,5.611357387352e-05,0.0,0.0
700,flexibility quality,1,5.611357387352e-05,0.0,0.0
701,Ecommerce features,1,5.611357387352e-05,0.0,0.0
702,days These,1,5.611357387352e-05,0.0,0.0
703,unexpected places,1,5.611357387352e-05,0.0,0.0
755,’ also important,1,5.611357387352e-05,0.0,0.0
704,characteristic companies adapted,1,5.611357387352e-05,0.0,0.0
706,GES 2020 increased,1,5.611357387352e-05,0.0,0.0
707,pressures successful leaders,1,5.611357387352e-05,0.0,0.0
708,SHAPE Startup mindset,1,5.611357387352e-05,0.0,0.0
709,ecosystems therefore,1,5.611357387352e-05,0.0,0.0
710,service ”,1,5.611357387352e-05,0.0,0.0
711,ecommerce experience enabling,1,5.611357387352e-05,0.0,0.0
712,based insights Ecosystems,1,5.611357387352e-05,0.0,0.0
713,go long,1,5.611357387352e-05,0.0,0.0
714,SLOW Time,1,5.611357387352e-05,0.0,0.0
715,recovery digital,1,5.611357387352e-05,0.0,0.0
716,They rewiring,1,5.611357387352e-05,0.0,0.0
717,lowcost high,1,5.611357387352e-05,0.0,0.0
718,restaurants consider getting,1,5.611357387352e-05,0.0,0.0
719,productivity lower cost,1,5.611357387352e-05,0.0,0.0
705,simplify streamline organizational,1,5.611357387352e-05,0.0,0.0
689,companies already digitizing,1,5.611357387352e-05,0.0,0.0
756,Accelerate tech,1,5.611357387352e-05,0.0,0.0
758,likely accelerate adoption,1,5.611357387352e-05,0.0,0.0
794,resources require stable,1,5.611357387352e-05,0.0,0.0
795,telecommunications company developed,1,5.611357387352e-05,0.0,0.0
796,took three,1,5.611357387352e-05,0.0,0.0
797,Over past months,1,5.611357387352e-05,0.0,0.0
798,expectations demand,1,5.611357387352e-05,0.0,0.0
799,leadership management,1,5.611357387352e-05,0.0,0.0
800,experimentation Many leaders,1,5.611357387352e-05,0.0,0.0
801,advanced analytics,1,5.611357387352e-05,0.0,0.0
802,companies institutionalize,1,5.611357387352e-05,0.0,0.0
803,use cases tailored,1,5.611357387352e-05,0.0,0.0
804,diagnostics portfolio,1,5.611357387352e-05,0.0,0.0
805,complete everything need,1,5.611357387352e-05,0.0,0.0
806,Company All rights,1,5.611357387352e-05,0.0,0.0
807,changed And required,1,5.611357387352e-05,0.0,0.0
808,’ stew,1,5.611357387352e-05,0.0,0.0
809,They ’ successfully,1,5.611357387352e-05,0.0,0.0
810,understand customers value,1,5.611357387352e-05,0.0,0.0
811,advantage Specifically must,1,5.611357387352e-05,0.0,0.0
812,speed continue essence,1,5.611357387352e-05,0.0,0.0
813,dynamic network,1,5.611357387352e-05,0.0,0.0
815,customer value propositions,1,5.611357387352e-05,0.0,0.0
816,Marketing efficiency,1,5.611357387352e-05,0.0,0.0
817,service networks,1,5.611357387352e-05,0.0,0.0
818,digital adoption,1,5.611357387352e-05,0.0,0.0
819,period partial reopening,1,5.611357387352e-05,0.0,0.0
820,asking How sustain,1,5.611357387352e-05,0.0,0.0
821,reflect postCOVID19 reality,1,5.611357387352e-05,0.0,0.0
822,technology business,1,5.611357387352e-05,0.0,0.0
823,thus position,1,5.611357387352e-05,0.0,0.0
793,changed demand patterns,1,5.611357387352e-05,0.0,0.0
792,organization model developing,1,5.611357387352e-05,0.0,0.0
791,include launching,1,5.611357387352e-05,0.0,0.0
790,jump ahead,1,5.611357387352e-05,0.0,0.0
759,value continuing,1,5.611357387352e-05,0.0,0.0
760,domain ”,1,5.611357387352e-05,0.0,0.0
761,needed sustain mapping,1,5.611357387352e-05,0.0,0.0
762,methods getting used,1,5.611357387352e-05,0.0,0.0
763,combine new,1,5.611357387352e-05,0.0,0.0
764,therefore critical catalyze,1,5.611357387352e-05,0.0,0.0
765,news however,1,5.611357387352e-05,0.0,0.0
766,stable salespipelinemanagement,1,5.611357387352e-05,0.0,0.0
767,sense purpose,1,5.611357387352e-05,0.0,0.0
768,3 Rethinking,1,5.611357387352e-05,0.0,0.0
769,digital factory,1,5.611357387352e-05,0.0,0.0
770,CEO He right,1,5.611357387352e-05,0.0,0.0
771,crisis accelerated shift,1,5.611357387352e-05,0.0,0.0
772,models creating,1,5.611357387352e-05,0.0,0.0
757,use cases They,1,5.611357387352e-05,0.0,0.0
774,environment strong,1,5.611357387352e-05,0.0,0.0
776,SLOW Time impact,1,5.611357387352e-05,0.0,0.0
777,quickly invest But,1,5.611357387352e-05,0.0,0.0
778,next normal There,1,5.611357387352e-05,0.0,0.0
779,manual repetitive tasks,1,5.611357387352e-05,0.0,0.0
780,There four elements,1,5.611357387352e-05,0.0,0.0
781,give remote teams,1,5.611357387352e-05,0.0,0.0
782,5 From surviving,1,5.611357387352e-05,0.0,0.0
783,marked low,1,5.611357387352e-05,0.0,0.0
784,speed continue,1,5.611357387352e-05,0.0,0.0
785,changing customer,1,5.611357387352e-05,0.0,0.0
786,putting place,1,5.611357387352e-05,0.0,0.0
787,service networks At,1,5.611357387352e-05,0.0,0.0
788,hastened pace Employees,1,5.611357387352e-05,0.0,0.0
789,implementing change management,1,5.611357387352e-05,0.0,0.0
775,launching targeted campaigns,1,5.611357387352e-05,0.0,0.0
824,reflect impact,1,5.611357387352e-05,0.0,0.0
688,fixed capital costs,1,5.611357387352e-05,0.0,0.0
685,soccer It required,1,5.611357387352e-05,0.0,0.0
586,mean establishing new,1,5.611357387352e-05,0.0,0.0
587,shifts operating models,1,5.611357387352e-05,0.0,0.0
588,flexibility operations,1,5.611357387352e-05,0.0,0.0
589,roster changed And,1,5.611357387352e-05,0.0,0.0
590,car pickup To,1,5.611357387352e-05,0.0,0.0
591,renewed emphasis,1,5.611357387352e-05,0.0,0.0
592,surely remembered,1,5.611357387352e-05,0.0,0.0
593,corporate bureaucracy Now,1,5.611357387352e-05,0.0,0.0
594,new opportunities,1,5.611357387352e-05,0.0,0.0
595,said new,1,5.611357387352e-05,0.0,0.0
596,identify primary sources,1,5.611357387352e-05,0.0,0.0
597,“ agile ”,1,5.611357387352e-05,0.0,0.0
598,leaders asking,1,5.611357387352e-05,0.0,0.0
600,related disruptions,1,5.611357387352e-05,0.0,0.0
601,team widely,1,5.611357387352e-05,0.0,0.0
602,experiences Use data,1,5.611357387352e-05,0.0,0.0
603,company whose,1,5.611357387352e-05,0.0,0.0
604,This reinvention regionalization,1,5.611357387352e-05,0.0,0.0
605,growth sources,1,5.611357387352e-05,0.0,0.0
606,went live two,1,5.611357387352e-05,0.0,0.0
607,efforts reflect changing,1,5.611357387352e-05,0.0,0.0
608,IT productivity,1,5.611357387352e-05,0.0,0.0
609,stages order,1,5.611357387352e-05,0.0,0.0
610,crisis It,1,5.611357387352e-05,0.0,0.0
611,way work,1,5.611357387352e-05,0.0,0.0
612,rethink organizations go,1,5.611357387352e-05,0.0,0.0
613,life These changes,1,5.611357387352e-05,0.0,0.0
614,chief competitor Develop,1,5.611357387352e-05,0.0,0.0
615,questions growth scalability,1,5.611357387352e-05,0.0,0.0
585,dedicated matching,1,5.611357387352e-05,0.0,0.0
584,one CEO,1,5.611357387352e-05,0.0,0.0
583,Designed Global Editorial,1,5.611357387352e-05,0.0,0.0
582,future work The,1,5.611357387352e-05,0.0,0.0
551,bureaucracy Now,1,5.611357387352e-05,0.0,0.0
552,operations enterprises,1,5.611357387352e-05,0.0,0.0
553,leaders ’ stew,1,5.611357387352e-05,0.0,0.0
554,return work companies,1,5.611357387352e-05,0.0,0.0
555,economy lurches back,1,5.611357387352e-05,0.0,0.0
556,also likely accelerate,1,5.611357387352e-05,0.0,0.0
557,opportunities quickly For,1,5.611357387352e-05,0.0,0.0
558,play defining,1,5.611357387352e-05,0.0,0.0
559,qualities brought,1,5.611357387352e-05,0.0,0.0
560,many routine transactions,1,5.611357387352e-05,0.0,0.0
562,coronavirus pandemic radically,1,5.611357387352e-05,0.0,0.0
563,embed data,1,5.611357387352e-05,0.0,0.0
564,work travel,1,5.611357387352e-05,0.0,0.0
565,going sporting events,1,5.611357387352e-05,0.0,0.0
616,unique attacking style,1,5.611357387352e-05,0.0,0.0
566,digital adoption enable,1,5.611357387352e-05,0.0,0.0
568,urgency marketing,1,5.611357387352e-05,0.0,0.0
569,triumph provides,1,5.611357387352e-05,0.0,0.0
570,fundamentally rethink revenue,1,5.611357387352e-05,0.0,0.0
571,flexibility In short,1,5.611357387352e-05,0.0,0.0
572,organization accelerating,1,5.611357387352e-05,0.0,0.0
573,see significant benefits,1,5.611357387352e-05,0.0,0.0
574,model developing,1,5.611357387352e-05,0.0,0.0
575,access services across,1,5.611357387352e-05,0.0,0.0
576,prioritize revenue,1,5.611357387352e-05,0.0,0.0
577,social listening,1,5.611357387352e-05,0.0,0.0
578,track progress,1,5.611357387352e-05,0.0,0.0
579,Acceleration digital,1,5.611357387352e-05,0.0,0.0
580,opportunities—of next,1,5.611357387352e-05,0.0,0.0
581,business matters,1,5.611357387352e-05,0.0,0.0
567,features Assortment,1,5.611357387352e-05,0.0,0.0
686,This may,1,5.611357387352e-05,0.0,0.0
617,rapid revenue,1,5.611357387352e-05,0.0,0.0
619,technologyenabled methodologies,1,5.611357387352e-05,0.0,0.0
655,technology even return,1,5.611357387352e-05,0.0,0.0
656,ability embed data,1,5.611357387352e-05,0.0,0.0
657,need develop,1,5.611357387352e-05,0.0,0.0
658,need equally,1,5.611357387352e-05,0.0,0.0
659,even triple,1,5.611357387352e-05,0.0,0.0
660,likely come,1,5.611357387352e-05,0.0,0.0
661,technologies stunning,1,5.611357387352e-05,0.0,0.0
662,need rethink operating,1,5.611357387352e-05,0.0,0.0
663,” means putting,1,5.611357387352e-05,0.0,0.0
664,customer another,1,5.611357387352e-05,0.0,0.0
665,stretched 18 months,1,5.611357387352e-05,0.0,0.0
666,companies going,1,5.611357387352e-05,0.0,0.0
667,safety employees communities,1,5.611357387352e-05,0.0,0.0
668,digital But,1,5.611357387352e-05,0.0,0.0
669,functional teams dedicated,1,5.611357387352e-05,0.0,0.0
670,percent businesses,1,5.611357387352e-05,0.0,0.0
672,digital platforms,1,5.611357387352e-05,0.0,0.0
673,required building,1,5.611357387352e-05,0.0,0.0
674,force support,1,5.611357387352e-05,0.0,0.0
675,datadriven decision making,1,5.611357387352e-05,0.0,0.0
676,operating model based,1,5.611357387352e-05,0.0,0.0
677,data create,1,5.611357387352e-05,0.0,0.0
678,leadership supportive demanding—all,1,5.611357387352e-05,0.0,0.0
679,States went,1,5.611357387352e-05,0.0,0.0
680,Although winner previous,1,5.611357387352e-05,0.0,0.0
681,country country even,1,5.611357387352e-05,0.0,0.0
682,onpremise decommissioning legacy,1,5.611357387352e-05,0.0,0.0
683,Ecommerce analytics,1,5.611357387352e-05,0.0,0.0
684,reinvent role,1,5.611357387352e-05,0.0,0.0
654,adapting quickly bring,1,5.611357387352e-05,0.0,0.0
653,make better,1,5.611357387352e-05,0.0,0.0
652,year year—almost,1,5.611357387352e-05,0.0,0.0
651,SHAPE go choosing,1,5.611357387352e-05,0.0,0.0
620,Leaders employees shared,1,5.611357387352e-05,0.0,0.0
621,required building cohesive,1,5.611357387352e-05,0.0,0.0
622,stew Instead reacted,1,5.611357387352e-05,0.0,0.0
623,“ great unfreezing,1,5.611357387352e-05,0.0,0.0
624,tell ’,1,5.611357387352e-05,0.0,0.0
625,emerging unexpected places,1,5.611357387352e-05,0.0,0.0
626,progress Before crisis,1,5.611357387352e-05,0.0,0.0
627,however leading,1,5.611357387352e-05,0.0,0.0
628,example reinventing,1,5.611357387352e-05,0.0,0.0
629,30minute CEO reviews,1,5.611357387352e-05,0.0,0.0
630,decision making authority,1,5.611357387352e-05,0.0,0.0
631,incorporate new data,1,5.611357387352e-05,0.0,0.0
632,leading retailer,1,5.611357387352e-05,0.0,0.0
634,As operations leaders,1,5.611357387352e-05,0.0,0.0
618,model developing leaders,1,5.611357387352e-05,0.0,0.0
635,revenues fell 95,1,5.611357387352e-05,0.0,0.0
637,services back essential,1,5.611357387352e-05,0.0,0.0
638,way survive crisis,1,5.611357387352e-05,0.0,0.0
639,postCOVID19 return learning,1,5.611357387352e-05,0.0,0.0
640,matter even 4,1,5.611357387352e-05,0.0,0.0
641,1 spending proven,1,5.611357387352e-05,0.0,0.0
642,term example,1,5.611357387352e-05,0.0,0.0
643,need equally dramatic,1,5.611357387352e-05,0.0,0.0
644,action To keep,1,5.611357387352e-05,0.0,0.0
645,building cohesive,1,5.611357387352e-05,0.0,0.0
646,testing analysis,1,5.611357387352e-05,0.0,0.0
647,however talent,1,5.611357387352e-05,0.0,0.0
648,next normal resolve,1,5.611357387352e-05,0.0,0.0
649,fragility global,1,5.611357387352e-05,0.0,0.0
650,team ever,1,5.611357387352e-05,0.0,0.0
636,interact loved ones,1,5.611357387352e-05,0.0,0.0
550,McKinsey early,1,5.611357387352e-05,0.0,0.0
825,operations around,1,5.611357387352e-05,0.0,0.0
828,need online initial,1,5.611357387352e-05,0.0,0.0
1004,leadership management field,1,5.611357387352e-05,0.0,0.0
1005,pace Employees,1,5.611357387352e-05,0.0,0.0
1006,practices Others addition,1,5.611357387352e-05,0.0,0.0
1007,How grow Coming,1,5.611357387352e-05,0.0,0.0
1009,challenges—and opportunities—of,1,5.611357387352e-05,0.0,0.0
1010,companies recover revenues,1,5.611357387352e-05,0.0,0.0
1011,asked Call “,1,5.611357387352e-05,0.0,0.0
1012,McKinsey based McKinsey,1,5.611357387352e-05,0.0,0.0
1013,ones leveraging,1,5.611357387352e-05,0.0,0.0
1014,teams lose,1,5.611357387352e-05,0.0,0.0
1015,fast beats slow,1,5.611357387352e-05,0.0,0.0
1016,experience enabling,1,5.611357387352e-05,0.0,0.0
1017,productivity digital,1,5.611357387352e-05,0.0,0.0
1018,compressing months,1,5.611357387352e-05,0.0,0.0
1019,Building operations resilience,1,5.611357387352e-05,0.0,0.0
1020,company used,1,5.611357387352e-05,0.0,0.0
1021,profile position long,1,5.611357387352e-05,0.0,0.0
1022,previous norm year,1,5.611357387352e-05,0.0,0.0
1023,collaborations partners,1,5.611357387352e-05,0.0,0.0
1024,agile teams cross,1,5.611357387352e-05,0.0,0.0
1025,greater responsiveness end,1,5.611357387352e-05,0.0,0.0
1026,give remote,1,5.611357387352e-05,0.0,0.0
1027,four strategic,1,5.611357387352e-05,0.0,0.0
1028,organizations forced,1,5.611357387352e-05,0.0,0.0
1029,enabled ecosystems therefore,1,5.611357387352e-05,0.0,0.0
1030,employees communities first,1,5.611357387352e-05,0.0,0.0
1032,grow Coming,1,5.611357387352e-05,0.0,0.0
1033,things done,1,5.611357387352e-05,0.0,0.0
1034,Most companies already,1,5.611357387352e-05,0.0,0.0
1003,enable realtime decision,1,5.611357387352e-05,0.0,0.0
1002,article suggest order,1,5.611357387352e-05,0.0,0.0
1001,value chains also,1,5.611357387352e-05,0.0,0.0
1000,app manage,1,5.611357387352e-05,0.0,0.0
969,even monthly,1,5.611357387352e-05,0.0,0.0
970,creating flexible payment,1,5.611357387352e-05,0.0,0.0
971,sales leaders,1,5.611357387352e-05,0.0,0.0
972,remarked one tech,1,5.611357387352e-05,0.0,0.0
973,point Brazilian soccer,1,5.611357387352e-05,0.0,0.0
974,enough game changed,1,5.611357387352e-05,0.0,0.0
975,demand patterns changed,1,5.611357387352e-05,0.0,0.0
976,chains channels,1,5.611357387352e-05,0.0,0.0
977,go long way,1,5.611357387352e-05,0.0,0.0
978,manage operations In,1,5.611357387352e-05,0.0,0.0
979,could mean,1,5.611357387352e-05,0.0,0.0
980,torment inflicted coronavirus,1,5.611357387352e-05,0.0,0.0
981,rapid decision making,1,5.611357387352e-05,0.0,0.0
982,previously unconnected goods,1,5.611357387352e-05,0.0,0.0
1035,weeks company,1,5.611357387352e-05,0.0,0.0
983,” moves,1,5.611357387352e-05,0.0,0.0
985,new standards,1,5.611357387352e-05,0.0,0.0
986,resilience including increased,1,5.611357387352e-05,0.0,0.0
987,based McKinsey ’,1,5.611357387352e-05,0.0,0.0
988,considering nontraditional collaborations,1,5.611357387352e-05,0.0,0.0
989,essence Companies recognize,1,5.611357387352e-05,0.0,0.0
990,back The,1,5.611357387352e-05,0.0,0.0
991,The way rethink,1,5.611357387352e-05,0.0,0.0
993,asset management coping,1,5.611357387352e-05,0.0,0.0
994,around revamped,1,5.611357387352e-05,0.0,0.0
995,impact earnings,1,5.611357387352e-05,0.0,0.0
996,even city,1,5.611357387352e-05,0.0,0.0
997,research testing analysis,1,5.611357387352e-05,0.0,0.0
998,crisis abates They,1,5.611357387352e-05,0.0,0.0
999,accelerating adoption,1,5.611357387352e-05,0.0,0.0
984,automation technologies need,1,5.611357387352e-05,0.0,0.0
968,digital solutions To,1,5.611357387352e-05,0.0,0.0
1036,planning used,1,5.611357387352e-05,0.0,0.0
1038,structure customer expectations,1,5.611357387352e-05,0.0,0.0
1073,Reimagining Return,1,5.611357387352e-05,0.0,0.0
1074,© MaskotGetty Images,1,5.611357387352e-05,0.0,0.0
1075,decision making How,1,5.611357387352e-05,0.0,0.0
1076,accounts deals decide,1,5.611357387352e-05,0.0,0.0
1077,businesses established,1,5.611357387352e-05,0.0,0.0
1078,Three factors,1,5.611357387352e-05,0.0,0.0
1079,new levels,1,5.611357387352e-05,0.0,0.0
1080,example one,1,5.611357387352e-05,0.0,0.0
